timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,temperature_degc,roll_deg,pitch_deg,yaw_deg,timestamp_us,north_m_s,east_m_s,down_m_s,system_time,unix_time
2025-07-04T07:36:15.283Z,simulated_position,1,13.001603668698907,77.63276390778128,326.1590470612885,35.932384143347306,,,,,,,,,,,,,,,,,3.776309488062136,-4.826702127131416,-0.8939998065087198,,
2025-07-04T07:36:15.283Z,simulated_battery,2,,,,,10.930033371315595,93.72474125482273,,,,,,,,,,,,,,,,,,,
2025-07-04T07:36:15.284Z,simulated_imu,3,12.995704972624942,77.63253102883475,436.37338508238895,40.6467724118051,11.583340111349424,53.75631243662548,,,,,,,,,,22.09409299754458,-9.901014928194407,-6.825014666557127,305.2860264846318,,1.9737664790414318,-0.544418980184707,-1.443367603519003,,
2025-07-04T07:36:15.284Z,simulated_velocity,4,12.995704972624942,77.63253102883475,436.37338508238895,40.6467724118051,11.583340111349424,53.75631243662548,,,,,,,,,,22.09409299754458,-9.901014928194407,-6.825014666557127,305.2860264846318,,1.9737664790414318,-0.544418980184707,-1.443367603519003,,
2025-07-04T07:36:15.285Z,simulated_attitude,5,,,,,,,,,,,,,,,,,8.590743693180563,7.9870699885386,188.31007396649358,1751594775285319.0,,,,,
2025-07-04T07:36:15.284Z,system_time,6,12.995704972624942,77.63253102883475,436.37338508238895,40.6467724118051,11.583340111349424,53.75631243662548,,,,,,,,,,22.09409299754458,8.590743693180563,7.9870699885386,188.31007396649358,1751594775285319.0,1.9737664790414318,-0.544418980184707,-1.443367603519003,2025-07-04T07:36:15.285Z,1751594775.285709
2025-07-04T07:36:15.284Z,simulated_wind,7,12.995704972624942,77.63253102883475,436.37338508238895,40.6467724118051,11.583340111349424,53.75631243662548,,,,,,,,,,22.09409299754458,8.590743693180563,7.9870699885386,188.31007396649358,1751594775285319.0,1.9737664790414318,-0.544418980184707,-1.443367603519003,,
2025-07-04T07:36:15.284Z,simulated_position,8,12.995704972624942,77.63253102883475,436.37338508238895,40.6467724118051,11.583340111349424,53.75631243662548,,,,,,,,,,22.09409299754458,8.590743693180563,7.9870699885386,188.31007396649358,1751594775285319.0,1.9737664790414318,-0.544418980184707,-1.443367603519003,,
2025-07-04T07:36:15.284Z,simulated_battery,9,12.995704972624942,77.63253102883475,436.37338508238895,40.6467724118051,11.583340111349424,53.75631243662548,,,,,,,,,,22.09409299754458,8.590743693180563,7.9870699885386,188.31007396649358,1751594775285319.0,1.9737664790414318,-0.544418980184707,-1.443367603519003,,
2025-07-04T07:36:15.335Z,simulated_imu,10,12.999925267717561,77.62610330395475,406.0043933506705,32.76131424882057,10.925492263102843,82.73483609122377,,,,,,,,,,29.97296397506652,-1.1929101510045452,3.347654224989183,267.36866227134925,,-4.905377385738725,-3.808927107939918,-1.9714205887200458,,
2025-07-04T07:36:15.335Z,simulated_velocity,11,12.999925267717561,77.62610330395475,406.0043933506705,32.76131424882057,10.925492263102843,82.73483609122377,,,,,,,,,,29.97296397506652,8.590743693180563,7.9870699885386,188.31007396649358,1751594775285319.0,-4.905377385738725,-3.808927107939918,-1.9714205887200458,,
2025-07-04T07:36:15.340Z,simulated_attitude,12,,,,,,,,,,,,,,,,,3.147973931975894,-6.845956073798652,139.51910013388206,1751594775340516.0,,,,,
2025-07-04T07:36:15.335Z,system_time,13,12.999925267717561,77.62610330395475,406.0043933506705,32.76131424882057,10.925492263102843,82.73483609122377,,,,,,,,,,29.97296397506652,3.147973931975894,-6.845956073798652,139.51910013388206,1751594775340516.0,-4.905377385738725,-3.808927107939918,-1.9714205887200458,2025-07-04T07:36:15.341Z,1751594775.341018
2025-07-04T07:36:15.335Z,simulated_wind,14,12.999925267717561,77.62610330395475,406.0043933506705,32.76131424882057,10.925492263102843,82.73483609122377,,,,,,,,,,29.97296397506652,3.147973931975894,-6.845956073798652,139.51910013388206,1751594775340516.0,-4.905377385738725,-3.808927107939918,-1.9714205887200458,,
2025-07-04T07:36:15.335Z,simulated_position,15,12.999925267717561,77.62610330395475,406.0043933506705,32.76131424882057,10.925492263102843,82.73483609122377,,,,,,,,,,29.97296397506652,3.147973931975894,-6.845956073798652,139.51910013388206,1751594775340516.0,-4.905377385738725,-3.808927107939918,-1.9714205887200458,,
2025-07-04T07:36:15.335Z,simulated_battery,16,12.999925267717561,77.62610330395475,406.0043933506705,32.76131424882057,10.925492263102843,82.73483609122377,,,,,,,,,,29.97296397506652,3.147973931975894,-6.845956073798652,139.51910013388206,1751594775340516.0,-4.905377385738725,-3.808927107939918,-1.9714205887200458,,
2025-07-04T07:36:15.389Z,simulated_imu,17,13.008866424706705,77.62684481118967,160.3405396642566,40.89334755458814,11.436574588432794,93.34944332889438,,,,,,,,,,28.940461522988343,9.923622281299064,-7.781096519956163,83.37325457535451,,3.5394322347072453,1.8578602053181932,0.38333069240868856,,
