timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,north_m_s,east_m_s,down_m_s,temperature_degc,roll_deg,pitch_deg,yaw_deg,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,system_time,unix_time,speed_m_s,direction_deg
2025-07-16T06:20:50.088Z,position,1,30.719667899999997,-84.8389064,532.9100341796875,530.76904296875,,,,,,,0.11987865716218948,-3.067131757736206,-123.36837005615234,,,,,,,,,,,,,
2025-07-16T06:20:50.326Z,position,2,30.719619599999998,-84.8389696,532.8600463867188,530.7200317382812,12.038000106811523,-1.0,-22.3799991607666,-25.229999542236328,0.17999999225139618,,0.17511683702468872,-2.962073802947998,-123.12396240234375,,,,,,,,,,,,,
2025-07-16T06:20:50.581Z,position,3,30.7195681,-84.8390369,532.8200073242188,530.6800537109375,12.034000396728516,-1.0,-22.44999885559082,-25.229999542236328,0.17999999225139618,,0.40962880849838257,-2.9149577617645264,-122.8815689086914,,,,,,,,,,,,,
2025-07-16T06:20:50.827Z,position,4,30.7195194,-84.839101,532.8099975585938,530.6700439453125,12.033000946044922,-1.0,-22.44999885559082,-25.28999900817871,0.11999999731779099,,0.5198408961296082,-2.924654722213745,-123.04402160644531,,,,,,,,,,,,,
2025-07-16T06:20:51.117Z,position,5,30.719467299999998,-84.8391695,532.7900390625,530.6600341796875,12.032000541687012,-1.0,-22.399999618530273,-25.35999870300293,0.03999999910593033,,0.46517375111579895,-2.8899574279785156,-123.2408676147461,,,,,,,,,,,,,
2025-07-16T06:20:51.338Z,position,6,30.7194182,-84.8392339,532.8099975585938,530.6700439453125,12.032000541687012,-1.0,-22.44999885559082,-25.35999870300293,-0.009999999776482582,,0.43380358815193176,-2.8740358352661133,-123.15033721923828,,,,,,,,,,,,,
2025-07-16T06:20:51.628Z,position,7,30.719369099999998,-84.8392982,532.8400268554688,530.7000122070312,12.033000946044922,-1.0,-22.510000228881836,-25.34000015258789,-0.04999999701976776,,0.448608934879303,-2.8360393047332764,-122.85987854003906,,,,,,,,,,,,,
2025-07-16T06:20:51.829Z,position,8,30.7193169,-84.839366,532.9100341796875,530.76904296875,12.03600025177002,-1.0,-22.56999969482422,-25.309999465942383,-0.19999998807907104,,0.4939808249473572,-2.8710222244262695,-122.35208129882812,,,,,,,,,,,,,
2025-07-16T06:20:52.089Z,position,9,30.7192646,-84.8394344,532.9900512695312,530.8500366210938,12.041000366210938,-1.0,-22.579999923706055,-25.28999900817871,-0.3199999928474426,,0.5804206132888794,-2.922790288925171,-122.22911071777344,,,,,,,,,,,,,
2025-07-16T06:20:52.346Z,position,10,30.719216199999998,-84.8394977,533.0700073242188,530.9300537109375,12.047000885009766,-1.0,-22.5,-25.31999969482422,-0.3199999928474426,,0.6185029745101929,-2.9743449687957764,-122.41590118408203,,,,,,,,,,,,,
