timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,north_m_s,east_m_s,down_m_s,temperature_degc,roll_deg,pitch_deg,yaw_deg,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,system_time,unix_time,speed_m_s,direction_deg
2025-07-10T06:05:25.613Z,position,1,27.6889243,86.7257336,2863.5400390625,57.77900314331055,,,,,,,45.361289978027344,5.844424247741699,97.3852310180664,,,,,,,,,,,,,
2025-07-10T06:05:25.811Z,position,2,27.6889181,86.7258105,2864.14013671875,58.37900161743164,11.90000057220459,-1.0,-1.2300000190734863,29.31999969482422,-2.129999876022339,,42.79413986206055,6.661823749542236,101.21089172363281,,,,,,,,,,,,,
2025-07-10T06:05:26.071Z,position,3,27.688905899999998,86.7258837,2864.800048828125,59.03900146484375,11.90000057220459,-1.0,-4.110000133514404,28.93000030517578,-2.450000047683716,,39.32680130004883,6.723074436187744,103.77765655517578,,,,,,,,,,,,,
2025-07-10T06:05:26.311Z,position,4,27.6888898,86.7259522,2865.47021484375,59.70900344848633,11.90000057220459,-1.0,-6.5,28.43000030517578,-2.75,,35.371097564697266,6.175919532775879,105.60635375976562,,,,,,,,,,,,,
2025-07-10T06:05:26.555Z,position,5,27.688869999999998,86.7260211,2866.16015625,60.39900207519531,11.90000057220459,-1.0,-8.279999732971191,27.959999084472656,-2.8499999046325684,,31.3902530670166,5.354414939880371,107.2555160522461,,,,,,,,,,,,,
2025-07-10T06:05:26.819Z,position,6,27.6888456,86.7260939,2866.880126953125,61.11900329589844,11.90000057220459,-1.0,-9.699999809265137,27.56999969482422,-2.7799999713897705,,27.410993576049805,4.186776161193848,108.9617919921875,,,,,,,,,,,,,
2025-07-10T06:05:27.092Z,position,7,27.6888172,86.7261695,2867.550048828125,61.78900146484375,11.90000057220459,-1.0,-10.960000038146973,27.209999084472656,-2.679999828338623,,23.404279708862305,2.9642820358276367,110.46119689941406,,,,,,,,,,,,,
2025-07-10T06:05:27.350Z,position,8,27.6887896,86.7262372,2868.01025390625,62.24900436401367,11.90000057220459,-1.0,-11.949999809265137,26.959999084472656,-2.109999895095825,,19.95682144165039,2.346071481704712,111.6963882446289,,,,,,,,,,,,,
2025-07-10T06:05:27.591Z,position,9,27.688762099999998,86.7263012,2868.39013671875,62.62900161743164,11.90000057220459,-1.0,-12.679999351501465,26.809999465942383,-1.6799999475479126,,16.905546188354492,1.755712628364563,112.93063354492188,,,,,,,,,,,,,
2025-07-10T06:05:27.818Z,position,10,27.6887333,86.7263648,2868.740234375,62.97900390625,11.90000057220459,-1.0,-13.299999237060547,26.69999885559082,-1.5299999713897705,,14.475509643554688,1.2465637922286987,114.07404327392578,,,,,,,,,,,,,
