timestamp,source,sequence,latitude,longitude,altitude_from_sealevel,relative_altitude,voltage,remaining_percent,north_m_s,east_m_s,down_m_s,temperature_degc,roll_deg,pitch_deg,yaw_deg,angular_velocity_forward_rad_s,angular_velocity_right_rad_s,angular_velocity_down_rad_s,linear_acceleration_forward_m_s2,linear_acceleration_right_m_s2,linear_acceleration_down_m_s2,magnetic_field_forward_gauss,magnetic_field_right_gauss,magnetic_field_down_gauss,system_time,unix_time,speed_m_s,direction_deg
2025-07-08T11:04:26.514Z,position,1,27.685701299999998,86.7273558,2805.77001953125,0.0,,,,,,,-0.8435965180397034,5.412712574005127,60.113975524902344,,,,,,,,,,,,,
2025-07-08T11:04:26.768Z,position,2,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8439618349075317,5.413009166717529,60.114280700683594,,,,,,,,,,,,,
2025-07-08T11:04:27.021Z,position,3,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8443861603736877,5.413301944732666,60.114593505859375,,,,,,,,,,,,,
2025-07-08T11:04:27.264Z,position,4,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8443332314491272,5.413304328918457,60.11384582519531,,,,,,,,,,,,,
2025-07-08T11:04:27.521Z,position,5,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8444182872772217,5.413142204284668,60.11455535888672,,,,,,,,,,,,,
2025-07-08T11:04:27.768Z,position,6,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8442757725715637,5.412887096405029,60.11423873901367,,,,,,,,,,,,,
2025-07-08T11:04:28.023Z,position,7,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8433425426483154,5.412832736968994,60.11404037475586,,,,,,,,,,,,,
2025-07-08T11:04:28.280Z,position,8,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8425015211105347,5.412347316741943,60.11465072631836,,,,,,,,,,,,,
2025-07-08T11:04:28.516Z,position,9,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8421779274940491,5.412319660186768,60.11423873901367,,,,,,,,,,,,,
2025-07-08T11:04:28.756Z,position,10,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8422130346298218,5.412277698516846,60.11418533325195,,,,,,,,,,,,,
2025-07-08T11:04:29.031Z,position,11,27.685701299999998,86.7273558,2805.77001953125,0.0,0.0,-1.0,0.0,0.0,0.0,,-0.8417586088180542,5.412337779998779,60.11458206176758,,,,,,,,,,,,,
